Common_Name,Number_Observed,distance_band,Point_Name,duration_hrs,sub_comments,Date_Time,latitude,longitude
Golden-crowned Warbler,4,within,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
Chestnut-capped Brushfinch,1,outside,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
Flame-colored Tanager,1,outside,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
Spot-crowned Woodcreeper,5,outside,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
Spot-crowned Woodcreeper,5,within,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
White-throated Mountain-gem,1,within,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
Mistletoe Tyrannulet,2,outside,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
Gray-breasted Wood-Wren,6,outside,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
Violet Sabrewing,1,within,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
Brown-capped Vireo,3,within,PaBLF07,0.25,"PC,V=1,L=0,N=0",6/30/21,8.791021,-82.409564
Spot-crowned Woodcreeper,2,outside,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Spot-crowned Woodcreeper,2,within,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Orange-billed Nightingale-Thrush,1,within,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Olive-striped Flycatcher,1,outside,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Gray-breasted Wood-Wren,4,outside,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Spotted Barbtail,2,outside,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Silver-throated Tanager,3,within,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Brown-capped Vireo,1,within,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Scaly-throated Foliage-gleaner,1,within,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Band-tailed Pigeon,1,within,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Golden-crowned Warbler,2,within,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Eye-ringed Flatbill,1,within,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Mistletoe Tyrannulet,1,within,PaBLF06,0.2,"KA,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
passerine sp.,2,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Ochraceous Wren,1,outside,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Eye-ringed Flatbill,2,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Black-faced Solitaire,1,outside,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Gray-breasted Wood-Wren,5,outside,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Gray-breasted Wood-Wren,5,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Green Hermit,1,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Silver-throated Tanager,2,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Spotted Barbtail,2,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Brown-capped Vireo,1,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Spot-crowned Woodcreeper,1,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Mistletoe Tyrannulet,1,outside,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Common Chlorospingus,1,outside,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Golden-crowned Warbler,2,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Olive-striped Flycatcher,2,outside,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Olive-striped Flycatcher,2,within,PaBLF06,0.2,"PC,V=0,L=0,N=0",6/30/21,8.789285,-82.407358
Silvery-fronted Tapaculo,2,outside,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
hummingbird sp.,1,outside,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Slaty-backed Nightingale-Thrush,1,outside,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Gray-breasted Wood-Wren,4,outside,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Gray-breasted Wood-Wren,4,within,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
White-throated Mountain-gem,1,within,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Common Chlorospingus,3,within,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Spotted Wood-Quail,5,outside,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Golden-browed Chlorophonia,1,outside,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Black-faced Solitaire,4,outside,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Black-faced Solitaire,4,within,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Ochraceous Wren,1,within,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Ruddy Treerunner,1,within,PaBHF08,0.2,"KA,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Rufous-browed Peppershrike,1,outside,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Turdus sp.,1,within,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Ochraceous Wren,2,within,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Gray-breasted Wood-Wren,6,outside,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Long-tailed Silky-flycatcher,1,outside,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Three-wattled Bellbird,1,outside,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Mistletoe Tyrannulet,2,outside,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Black-faced Solitaire,1,outside,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Common Chlorospingus,4,within,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Slaty-backed Nightingale-Thrush,1,outside,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Ruddy Treerunner,1,within,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Silvery-fronted Tapaculo,1,outside,PaBHF08,0.167,"PC,V=0,L=0,N=0",6/29/21,8.811988,-82.396157
Gray-breasted Wood-Wren,6,within,PaBHF05,0.2,"KA,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Gray-breasted Wood-Wren,6,outside,PaBHF05,0.2,"KA,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Red-faced Spinetail,1,outside,PaBHF05,0.2,"KA,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Golden-browed Chlorophonia,2,outside,PaBHF05,0.2,"KA,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Slaty-backed Nightingale-Thrush,2,outside,PaBHF05,0.2,"KA,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
hummingbird sp.,2,outside,PaBHF05,0.2,"KA,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Black-faced Solitaire,2,outside,PaBHF05,0.2,"KA,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Streak-breasted Treehunter,2,outside,PaBHF05,0.2,"KA,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Spotted Wood-Quail,5,outside,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Tropical Parula,1,within,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Gray-breasted Wood-Wren,10,outside,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Gray-breasted Wood-Wren,10,within,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Spotted Barbtail,1,within,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
hummingbird sp.,1,outside,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Ochraceous Wren,1,within,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Prong-billed Barbet,5,outside,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Black-faced Solitaire,1,outside,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Streak-breasted Treehunter,1,within,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Ruddy-capped Nightingale-Thrush,2,outside,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Slaty-backed Nightingale-Thrush,3,outside,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Golden-browed Chlorophonia,2,within,PaBHF05,0.2,"PC,V=1,L=0,N=0",6/29/21,8.811042,-82.398207
Isthmian Wren,1,outside,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Orange-billed Nightingale-Thrush,1,within,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Mistletoe Tyrannulet,1,outside,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
White-throated Thrush,1,outside,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Rufous-collared Sparrow,2,outside,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Streaked Saltator,1,outside,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Bronzed Cowbird,2,outside,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Bronzed Cowbird,2,within,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Red-crowned Woodpecker,2,outside,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Yellow-faced Grassquit,2,outside,PaBHSC04,0.167,"KA,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Lesser Goldfinch,2,within,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Bronzed Cowbird,1,outside,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Rufous-collared Sparrow,3,within,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Isthmian Wren,1,outside,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Streaked Saltator,2,outside,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Streaked Saltator,2,within,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Vaux's Swift,6,outside,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Blue-and-white Swallow,5,outside,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
White-naped Brushfinch,4,within,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Rosy Thrush-Tanager,1,outside,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Orange-billed Nightingale-Thrush,3,within,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Orange-billed Nightingale-Thrush,3,outside,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
House Wren,2,within,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Lesser Elaenia,1,within,PaBHSC04,0.167,"PC,V=0,L=0,N=0",6/28/21,8.81788,-82.457374
Bay-headed Tanager,1,outside,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Streaked Saltator,1,outside,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
White-tipped Dove,1,outside,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Orange-billed Nightingale-Thrush,2,outside,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Silver-throated Tanager,3,outside,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Silver-throated Tanager,3,within,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Sulphur-winged Parakeet,3,outside,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
White-throated Thrush,2,outside,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Mistletoe Tyrannulet,3,within,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Mistletoe Tyrannulet,3,outside,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Yellow-faced Grassquit,2,within,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Rufous-collared Sparrow,1,within,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Mountain Elaenia,2,within,PaBHSC03,0.167,"KA,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Scarlet-thighed Dacnis,3,within,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Rufous-collared Sparrow,2,outside,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Rufous-collared Sparrow,2,within,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Common Tody-Flycatcher,1,within,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Bay-headed Tanager,1,within,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Sulphur-winged Parakeet,5,outside,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Isthmian Wren,1,outside,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Mistletoe Tyrannulet,2,outside,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Mistletoe Tyrannulet,2,within,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Blue-gray Tanager,2,within,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
White-throated Thrush,1,outside,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Streaked Saltator,2,outside,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Streaked Saltator,2,within,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Flame-colored Tanager,2,within,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
White-tipped Dove,2,outside,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Orange-billed Nightingale-Thrush,2,within,PaBHSC03,0.167,"PC,V=0,L=0,N=0",6/28/21,8.820029,-82.457373
Isthmian Wren,2,outside,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Red-crowned Woodpecker,1,outside,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Sulphur-winged Parakeet,4,outside,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
White-throated Thrush,2,outside,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Silver-throated Tanager,2,within,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Orange-billed Nightingale-Thrush,1,outside,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Mountain Elaenia,1,within,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Band-tailed Pigeon,4,outside,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Yellow-faced Grassquit,3,within,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Mistletoe Tyrannulet,2,outside,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Piratic Flycatcher,1,within,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Lesser Goldfinch,2,outside,PaBHSC02,0.167,"KA,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Band-tailed Pigeon,3,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Lesser Elaenia,2,within,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
White-throated Thrush,3,within,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
White-throated Thrush,3,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Rosy Thrush-Tanager,1,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Yellow-crowned Euphonia,1,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Red-crowned Woodpecker,1,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Yellow-faced Grassquit,2,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Yellow-faced Grassquit,2,within,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Mistletoe Tyrannulet,1,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Flame-colored Tanager,3,within,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Mountain Elaenia,2,within,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Orange-billed Nightingale-Thrush,1,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Silver-throated Tanager,1,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Blue-gray Tanager,5,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Blue-gray Tanager,5,within,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Sulphur-winged Parakeet,6,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Piratic Flycatcher,1,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Isthmian Wren,1,outside,PaBHSC02,0.167,"PC,V=0,L=0,N=0",6/28/21,8.822304,-82.456162
Red-crowned Woodpecker,1,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Silver-throated Tanager,4,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Silver-throated Tanager,4,within,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Little Tinamou,1,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Blue-gray Tanager,3,within,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Blue Ground Dove,1,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Orange-billed Nightingale-Thrush,3,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Band-tailed Pigeon,44,within,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Band-tailed Pigeon,44,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
White-tailed Emerald,1,within,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Streak-headed Woodcreeper,1,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
White-throated Thrush,6,within,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Rufous-collared Sparrow,1,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
House Wren,1,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Rosy Thrush-Tanager,2,outside,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Rosy Thrush-Tanager,2,within,PaBHSC01,0.167,"KA,V=1,L=0,N=0",6/28/21,8.824319,-82.457333
Common Tody-Flycatcher,1,within,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
White-tipped Dove,2,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Blue Ground Dove,1,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Brown-capped Vireo,2,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
House Wren,1,within,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Rosy Thrush-Tanager,3,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Flame-colored Tanager,1,within,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Silver-throated Tanager,2,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Streak-headed Woodcreeper,1,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
White-winged Tanager,2,within,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Mountain Elaenia,3,within,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Lesser Goldfinch,2,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Rufous-collared Sparrow,3,within,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Rufous-collared Sparrow,3,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
White-throated Thrush,6,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
White-throated Thrush,6,within,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Band-tailed Pigeon,8,outside,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Orange-billed Nightingale-Thrush,1,within,PaBHSC01,0.167,"PC,V=0,L=0,N=0",6/28/21,8.824319,-82.457333
Ruddy-capped Nightingale-Thrush,2,within,PaBHF06,0.167,"KA,V=2,L=0,N=0",6/27/21,8.807901,-82.394251
Slaty-backed Nightingale-Thrush,2,outside,PaBHF06,0.167,"KA,V=2,L=0,N=0",6/27/21,8.807901,-82.394251
Slaty-backed Nightingale-Thrush,2,within,PaBHF06,0.167,"KA,V=2,L=0,N=0",6/27/21,8.807901,-82.394251
hummingbird sp.,2,outside,PaBHF06,0.167,"KA,V=2,L=0,N=0",6/27/21,8.807901,-82.394251
Silvery-fronted Tapaculo,1,outside,PaBHF06,0.167,"KA,V=2,L=0,N=0",6/27/21,8.807901,-82.394251
White-throated Mountain-gem,1,within,PaBHF06,0.167,"PC,V=1,L=0,N=0",6/27/21,8.807901,-82.394251
Violet Sabrewing,2,outside,PaBHF06,0.167,"PC,V=1,L=0,N=0",6/27/21,8.807901,-82.394251
Ruddy-capped Nightingale-Thrush,1,within,PaBHF06,0.167,"PC,V=1,L=0,N=0",6/27/21,8.807901,-82.394251
Gray-breasted Wood-Wren,3,outside,PaBHF06,0.167,"PC,V=1,L=0,N=0",6/27/21,8.807901,-82.394251
Slaty-backed Nightingale-Thrush,1,within,PaBHF06,0.167,"PC,V=1,L=0,N=0",6/27/21,8.807901,-82.394251
Black-faced Solitaire,1,outside,PaBHF06,0.167,"PC,V=1,L=0,N=0",6/27/21,8.807901,-82.394251
Blue Seedeater,1,outside,PaBHF06,0.167,"PC,V=1,L=0,N=0",6/27/21,8.807901,-82.394251
Spot-crowned Woodcreeper,1,outside,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Golden-browed Chlorophonia,1,outside,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
hummingbird sp.,1,within,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Yellow-winged Vireo,3,within,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Resplendent Quetzal,1,within,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Ruddy Woodcreeper,1,outside,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Gray-breasted Wood-Wren,2,outside,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Ruddy-capped Nightingale-Thrush,2,within,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Silvery-fronted Tapaculo,1,outside,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Black-faced Solitaire,3,within,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Black-faced Solitaire,3,outside,PaBHF07,0.25,"KA,V=1,L=0,N=0",6/27/21,8.80541,-82.387998
Silvery-fronted Tapaculo,1,outside,PaBHF07,0.167,"PC,V=0,L=0,N=0",6/27/21,8.80541,-82.387998
